CustNo,Branch SDN Name,LATITUDE,LONGITUDE,reverse_geotag_mediatrac,address_sap,checking,revisi_latlong
5810017436,SDN Semarang,-7.255773,110.408403,"5810017436 Jl. Semarang-Yogyakarta, Ambarawa, Semarang, Jawa Tengah 50612, Indonesia 50612",PS. PROJO AMBARAWA -,ok,
5810017413,SDN Semarang,-7.255773,110.408403,"5810017413 Jl. Semarang-Yogyakarta, Ambarawa, Semarang, Jawa Tengah 50612, Indonesia 50612",PS. PROJO AMBARAWA -,ok,
5810017519,SDN Semarang,-7.255773,110.408403,"5810017519 Jl. Semarang-Yogyakarta, Ambarawa, Semarang, Jawa Tengah 50612, Indonesia 50612",PS. PROJO AMBARAWA -,ok,
5810017485,SDN Semarang,-7.255773,110.408403,"5810017485 Jl. Semarang-Yogyakarta, Ambarawa, Semarang, Jawa Tengah 50612, Indonesia 50612",PS. PROJO AMBARAWA -,ok,
5810017498,SDN Semarang,-7.255773,110.408403,"5810017498 Jl. Semarang-Yogyakarta, Ambarawa, Semarang, Jawa Tengah 50612, Indonesia 50612",PS. PROJO F2 AMBARAWA -,ok,
5810032245,SDN Semarang,-7.254642,110.411902,"5810032245 Jl. Semarang-Yogyakarta, Ambarawa, Semarang, Jawa Tengah 50612, Indonesia 50612",PS. PROJO NO. B - 12 KUPANG AMBARAWA -,ok,
5810017332,SDN Semarang,-7.255773,110.408403,"5810017332 Jl. Semarang-Yogyakarta, Ambarawa, Semarang, Jawa Tengah 50612, Indonesia 50612",PS. PROJO T 12 AMBARAWA -,ok,
5810021686,SDN Semarang,-6.989882,110.358542,"5810021686 Jl. Ngaliyan, Ngaliyan, Kota Semarang, Jawa Tengah 50184, Indonesia 50184",PS. PURWOYOSO BLOK 11 PURWOYOSO NGALIYAN SEMARANG,ok,
5810012156,SDN Semarang,-7.070568,110.417208,"5810012156 Jl. Rasamala Tim. III No.9, Banyumanik, Kota Semarang, Jawa Tengah 50263, Indonesia 50263",PS. RASAMALA / JL RASAMALA I NO. 43 RT. 006 RW. 006 SRONDOL WETAN BANYUMANIK,ok,
5810012149,SDN Semarang,-7.069097,110.41698,"5810012149 Jl. Rasamala Raya, Banyumanik, Kota Semarang, Jawa Tengah 50263, Indonesia 50263",PS. RASAMALA BLOK TENGAH JL. RAYA RASAMALA BANYUMANIK SEMARANG,ok,
5810021013,SDN Semarang,-7.069766,110.417084,"5810021013 Jl. Rasamala Raya, Banyumanik, Kota Semarang, Jawa Tengah 50263, Indonesia 50263",PS. RASAMALA LOS TENGAH BANYUMANIK SEMARANG,ok,
5810017520,SDN Semarang,-7.069766,110.417084,"5810017520 Jl. Rasamala Raya, Banyumanik, Kota Semarang, Jawa Tengah 50263, Indonesia 50263",PS. RASAMALA SEMARANG -,ok,
5810017377,SDN Semarang,-7.070568,110.417208,"5810017377 Jl. Rasamala Tim. III No.9, Banyumanik, Kota Semarang, Jawa Tengah 50263, Indonesia 50263",PS. RASAMALA SEMARANG -,ok,
5810017277,SDN Semarang,-7.069766,110.417084,"5810017277 Jl. Rasamala Raya, Banyumanik, Kota Semarang, Jawa Tengah 50263, Indonesia 50263",PS. RASAMALA SEMARANG -,ok,
5810017325,SDN Semarang,-7.070568,110.417208,"5810017325 Jl. Rasamala Tim. III No.9, Banyumanik, Kota Semarang, Jawa Tengah 50263, Indonesia 50263",PS. RASAMALA SEMARANG -,ok,
5810017330,SDN Semarang,-7.069766,110.417084,"5810017330 Jl. Rasamala Raya, Banyumanik, Kota Semarang, Jawa Tengah 50263, Indonesia 50263",PS. RASAMALA SEMARANG -,ok,
5810017238,SDN Semarang,-7.3305234,110.5084366,"5810017238 Jl. Kalinyamat, Tingkir, Kota Salatiga, Jawa Tengah 50742, Indonesia 50742",PS. RAYA C 19 - 20 SALATIGA 0 -,ok,
5810017464,SDN Semarang,-7.3305234,110.5084366,"5810017464 Jl. Kalinyamat, Tingkir, Kota Salatiga, Jawa Tengah 50742, Indonesia 50742",PS. RAYA C 8 - 9 SALATIGA -,ok,
5810017373,SDN Semarang,-7.3305234,110.5084366,"5810017373 Jl. Kalinyamat, Tingkir, Kota Salatiga, Jawa Tengah 50742, Indonesia 50742",PS. RAYA I SALATIGA BLOK B NO.5 -,ok,
5810011520,SDN Semarang,-7.326278,110.504776,"5810011520 Jl. Raya Suruh - Karanggede, Sidorejo, Kota Salatiga, Jawa Tengah 50711, Indonesia 50711",PS. RAYA SALATIGA LANTAI ATAS LOS BUMBON NO. B1 JL. JEND. SUDIRMAN,ok,
5810020476,SDN Semarang,-7.015053,110.42911,"5810020476 Jl. Candi Losmen, Candisari, Kota Semarang, Jawa Tengah 50257, Indonesia 50257",PS. SISINGAMANGARAJA SEMARANG -,ok,
5810017368,SDN Semarang,-7.015053,110.42911,"5810017368 Jl. Candi Losmen, Candisari, Kota Semarang, Jawa Tengah 50257, Indonesia 50257",PS. SISINGAMANGARAJA SEMARANG -,ok,
5810020308,SDN Semarang,-7.085839,110.042794,"5810020308 Sudagaran, Sukorejo, Kendal, Jawa Tengah 51363, Indonesia 51363",PS. SUKOREJO BLOK F-1 SUKOREJO -,not ok,
5810021001,SDN Semarang,-6.987713,110.389678,"5810021001 Jl. Pamularsih, Semarang Bar., Kota Semarang, Jawa Tengah 50149, Indonesia 50149",PS. SURTIKANTI A10 GISIKDRONO SEMARANG -,not ok,
5810020256,SDN Semarang,-6.989445,110.457998,"5810020256 Jl. Telaga Asmara I, Pedurungan, Kota Semarang, Jawa Tengah 50196, Indonesia 50196",PS. SURYOKUSUMO LOS TENGAH TLOGOSARI SEMARANG,not ok,"-6.977388, 110.462465"
5810020851,SDN Semarang,-6.989445,110.457998,"5810020851 Jl. Telaga Asmara I, Pedurungan, Kota Semarang, Jawa Tengah 50196, Indonesia 50196",PS. SURYOKUSUMO SEMARANG -,not ok,"-6.977388, 110.462465"
5810020268,SDN Semarang,-6.964151,110.423453,"5810020268 Jl. Bandarharjo Selatan, Semarang Utara, Kota Semarang, Jawa Tengah 50175, Indonesia 50175",PS. TAMBRA LOS BELAKANG SBLH TK. TAMBRA BANDARHARJO SEMARANG,not ok,
5810019832,SDN Semarang,-7.118556,110.403779,"5810019832 Jl. Patimura, Ungaran Bar., Semarang, Jawa Tengah 50511, Indonesia 50511",PS. UNGARAN -,ok,
5810019831,SDN Semarang,-7.118556,110.403779,"5810019831 Jl. Patimura, Ungaran Bar., Semarang, Jawa Tengah 50511, Indonesia 50511",PS. UNGARAN -,ok,
5810019830,SDN Semarang,-7.118556,110.403779,"5810019830 Jl. Patimura, Ungaran Bar., Semarang, Jawa Tengah 50511, Indonesia 50511",PS. UNGARAN -,ok,
5810029461,SDN Semarang,-6.7974811,110.612062,"5810029461 Jl. Raya Wedung, Wedung, Demak, Jawa Tengah 59554, Indonesia 59554",PS. WEDUNG LOS DEPAN JL. RAYA WEDUNG KEL. WEDUNG KEC. WEDUNG DEMAK,ok,
5810017299,SDN Semarang,-7.001755,110.42938,"5810017299 Jl. Wonodri Baru II No.9, Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia 50242",PS. WONODRI SEMARANG -,ok,
5810019028,SDN Semarang,-6.986311,110.401819,"5810019028 Jl. Bojong Salaman, Semarang Bar., Kota Semarang, Jawa Tengah 50141, Indonesia 50141",PS.RASAMALA SEMARANG -,not ok,"-7.069638, 110.417235"
5810025304,SDN Semarang,-6.97801,110.391949,"5810025304 Jl. Damarwulan II, Semarang Bar., Kota Semarang, Jawa Tengah 50149, Indonesia 50149",PURI ANJASMORO RAYA NO. 56 KARANGAYU SEMARANG BARAT SEMARANG,ok,
5810035053,SDN Semarang,-6.989415,110.400916,"5810035053 Jl. Puspanjolo Selatan, Semarang Bar., Kota Semarang, Jawa Tengah 50141, Indonesia 50141",PUSPANJOLO SELATAN NO 203 BOJONGSALAMAN/SEMARANG BARAT,ok,
5810025139,SDN Semarang,-7.36742,110.49706,"5810025139 Jl. Argosari Raya, Argomulyo, Kota Salatiga, Jawa Tengah 50735, Indonesia 50735",RANDU ACIR RT. 004 RW. 002 ARGOMULYO SALATIGA,ok,
5810022194,SDN Semarang,-7.059073,110.473882,"5810022194 Jl. Meteseh Rowosari, Tembalang, Kota Semarang, Jawa Tengah 50271, Indonesia 50271",RUKO BUKIT EMERALD UTAMA BLOK B-2 METESEH TEMBALANG,ok,
5810035682,SDN Semarang,-7.07175,110.307797,"5810035682 Jl. Jatisari Sel., Mijen, Kota Semarang, Jawa Tengah 50275, Indonesia 50275",RUKO JATISARI INDAH NO. 9 JATISARI MIJEN SEMARANG,ok,
5810012231,SDN Semarang,-6.980154,110.417183,"5810012231 Jl. MH Thamrin, Semarang Tengah, Kota Semarang, Jawa Tengah 50132, Indonesia 50132","RUKO THAMRIN SQUARE B15, JL. MH THAMRIN NO. 5 SEKAYU - SEMARANG TENGAH SEMARANG",ok,
5810025415,SDN Semarang,-6.989882,110.358542,"5810025415 Jl. Ngaliyan, Ngaliyan, Kota Semarang, Jawa Tengah 50184, Indonesia 50184",SRI WIBOWO VIII / 3-D RT. 001 RW. 003 PURWOYOSO NGALIYAN SEMARANG,not ok,"-6.992988, 110.368309"
5820001086,SDN Semarang,-6.997452,110.456686,"5820001086 Jl. Kalicari III No.1, Pedurungan, Kota Semarang, Jawa Tengah 50198, Indonesia 50198",TAMBAK BOYO RAYA NO. 36 RT. 007 RW. 002 KALICARI PEDURUNGAN SEMARANG,ok,
5810021196,SDN Semarang,-7.054007,110.606169,"5810021196 Jend. S Sudiarto, Tegowanu, Grobogan, Jawa Tengah 58165, Indonesia 58165",TEGOWANU KULON RT. 006 RW. 003 ( SAMPING PLN TEGOWANU ) GROBOGAN,ok,
5810017220,SDN Semarang,-7.127253,110.404179,"5810017220 Jl. Pemuda, Ungaran Bar., Semarang, Jawa Tengah 50511, Indonesia 50511",UNGARAN PLAZA BLOK C NO.32 UNGARAN SEMARANG,ok,
5810021807,SDN Semarang,-6.990732,110.339794,"5810021807 Jl. Tambak Aji Raya, Ngaliyan, Kota Semarang, Jawa Tengah 50185, Indonesia 50185",VILLA NGALIYAN PERMAI I BLOK D NO. 10 RT. 003 RW. 014 TAMBAK AJI NGALIYAN,not ok,
